_index,_id,_version,_score,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.agent.ip,_source.agent.name,_source.agent.id,_source.manager.name,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.data.protocol,_source.data.srcip,_source.data.id,_source.data.url,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.id,_source.rule.nist_800_53,_source.rule.gdpr,_source.data.srcuser,_source.data.uid,_source.data.dstuser,_source.decoder.parent,_source.decoder,label,label_reason
wazuh-archives-4.x-2026.03.03,dGMos5wBrbzKPwSZBiyX,1,1,ubuntu-victima,kernel,Mar 03 10:04:28,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:04:28 ubuntu-victima kernel: [UFW BLOCK] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:04:30.258",journald,1772532270.1233923,"Mar 3, 2026 @ 11:04:30.258", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,eGMos5wBrbzKPwSZDix0,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,web-accesslog,"192.168.1.50 - - [03/Mar/2026:10:04:32 +0000] ""GET / HTTP/1.1"" 200 10926 ""-"" ""Mozilla/5.0""",log,"Mar 3, 2026 @ 11:04:32.203",/var/log/apache2/access.log,1772532272.1233923,"Mar 3, 2026 @ 11:04:32.203",GET,192.168.1.50,200,/, , , , , , , , , , , , , , ,"{""name"":""web-accesslog""}",0,normal_web
wazuh-archives-4.x-2026.03.03,EmMqs5wBrbzKPwSZhS7y,1,1,ubuntu-victima,kernel,Mar 03 10:07:08,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:07:08 ubuntu-victima kernel: [UFW AUDIT] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:07:09.682",journald,1772532429.1235545,"Mar 3, 2026 @ 11:07:09.682", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,g2Mps5wBrbzKPwSZ3y2-,1,1,ubuntu-victima,kernel,Mar 03 10:06:28,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:06:28 ubuntu-victima kernel: [UFW BLOCK] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:06:29.904",journald,1772532389.1233923,"Mar 3, 2026 @ 11:06:29.904", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,D2Mfs5wBrbzKPwSZWh3V,1,1,ubuntu-victima,CRON,Mar 03 09:55:01,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,pam,Mar 03 09:55:01 ubuntu-victima CRON[2909]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0),log,"Mar 3, 2026 @ 10:55:01.768",journald,1772531701.122594,"Mar 3, 2026 @ 10:55:01.768", , , , , , , , , , , , , , ,root,0,root,pam,"{""parent"":""pam"",""name"":""pam""}",0,normal_web
wazuh-archives-4.x-2026.03.03,EWMfs5wBrbzKPwSZWh3V,1,1,ubuntu-victima,CRON,Mar 03 09:55:01,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,pam,Mar 03 09:55:01 ubuntu-victima CRON[2909]: pam_unix(cron:session): session closed for user root,log,"Mar 3, 2026 @ 10:55:01.813",journald,1772531701.122594,"Mar 3, 2026 @ 10:55:01.813", , , , , , , , , , , , , , , , ,root,pam,"{""parent"":""pam"",""name"":""pam""}",0,normal_web
wazuh-archives-4.x-2026.03.03,amMfs5wBrbzKPwSZHxz1,1,1,ubuntu-victima,kernel,Mar 03 09:54:43,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 09:54:43 ubuntu-victima kernel: [UFW ALLOW] IN= OUT=enp0s3 SRC=fe80:0000:0000:0000:0a00:27ff:feff:a05c DST=ff02:0000:0000:0000:0000:0000:0001:0002 LEN=92 TC=0 HOPLIMIT=1 FLOWLBL=980963 PROTO=UDP SPT=546 DPT=547 LEN=52 ,log,"Mar 3, 2026 @ 10:54:43.016",journald,1772531683.122594,"Mar 3, 2026 @ 10:54:43.016", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,xmMgs5wBrbzKPwSZTh77,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,web-accesslog,"192.168.1.50 - - [03/Mar/2026:09:56:03 +0000] ""GET /index.html HTTP/1.1"" 200 10926 ""-"" ""Mozilla/5.0""",log,"Mar 3, 2026 @ 10:56:03.075",/var/log/apache2/access.log,1772531763.122594,"Mar 3, 2026 @ 10:56:03.075",GET,192.168.1.50,200,/index.html, , , , , , , , , , , , , , ,"{""name"":""web-accesslog""}",0,normal_web
wazuh-archives-4.x-2026.03.03,x2Mgs5wBrbzKPwSZTh77,1,1,ubuntu-victima,kernel,Mar 03 09:56:03,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 09:56:03 ubuntu-victima kernel: [UFW AUDIT] IN=enp0s3 OUT= MAC=08:00:27:ff:a0:5c:08:00:27:e0:6c:d7:08:00 SRC=192.168.1.50 DST=192.168.1.48 LEN=60 TOS=0x00 PREC=0x00 TTL=64 ID=64603 DF PROTO=TCP SPT=60858 DPT=80 WINDOW=64240 RES=0x00 SYN URGP=0 ,log,"Mar 3, 2026 @ 10:56:03.075",journald,1772531763.122594,"Mar 3, 2026 @ 10:56:03.075", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,WWMgs5wBrbzKPwSZIx3y,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,web-accesslog,"192.168.1.50 - - [03/Mar/2026:09:55:52 +0000] ""GET / HTTP/1.1"" 200 10926 ""-"" ""curl/8.17.0""",log,"Mar 3, 2026 @ 10:55:51.226",/var/log/apache2/access.log,1772531751.122594,"Mar 3, 2026 @ 10:55:51.226",GET,192.168.1.50,200,/, , , , , , , , , , , , , , ,"{""name"":""web-accesslog""}",0,normal_web
wazuh-archives-4.x-2026.03.03,52Mgs5wBrbzKPwSZox70,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,web-accesslog,"192.168.1.50 - - [03/Mar/2026:09:56:19 +0000] ""GET / HTTP/1.1"" 200 10926 ""-"" ""Mozilla/5.0""",log,"Mar 3, 2026 @ 10:56:19.040",/var/log/apache2/access.log,1772531779.122594,"Mar 3, 2026 @ 10:56:19.040",GET,192.168.1.50,200,/, , , , , , , , , , , , , , ,"{""name"":""web-accesslog""}",0,normal_web
wazuh-archives-4.x-2026.03.03,6GMgs5wBrbzKPwSZox70,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,web-accesslog,"192.168.1.50 - - [03/Mar/2026:09:56:19 +0000] ""GET /index.html HTTP/1.1"" 200 10926 ""-"" ""Mozilla/5.0""",log,"Mar 3, 2026 @ 10:56:19.083",/var/log/apache2/access.log,1772531779.122594,"Mar 3, 2026 @ 10:56:19.083",GET,192.168.1.50,200,/index.html, , , , , , , , , , , , , , ,"{""name"":""web-accesslog""}",0,normal_web
wazuh-archives-4.x-2026.03.03,P2Mfs5wBrbzKPwSZ_h3G,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,web-accesslog,"192.168.1.50 - - [03/Mar/2026:09:55:41 +0000] ""GET / HTTP/1.1"" 200 10926 ""-"" ""curl/8.17.0""",log,"Mar 3, 2026 @ 10:55:41.542",/var/log/apache2/access.log,1772531741.122594,"Mar 3, 2026 @ 10:55:41.542",GET,192.168.1.50,200,/, , , , , , , , , , , , , , ,"{""name"":""web-accesslog""}",0,normal_web
wazuh-archives-4.x-2026.03.03,1GMhs5wBrbzKPwSZoCAi,1,1,ubuntu-victima,kernel,Mar 03 09:57:28,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 09:57:28 ubuntu-victima kernel: [UFW BLOCK] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 10:57:29.120",journald,1772531849.122594,"Mar 3, 2026 @ 10:57:29.120", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,NWMis5wBrbzKPwSZiSOu,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,web-accesslog,"192.168.1.50 - - [03/Mar/2026:09:58:27 +0000] ""GET / HTTP/1.1"" 200 10926 ""-"" ""curl/8.17.0""",log,"Mar 3, 2026 @ 10:58:27.832",/var/log/apache2/access.log,1772531907.1227713,"Mar 3, 2026 @ 10:58:27.832",GET,192.168.1.50,200,/, , , , , , , , , , , , , , ,"{""name"":""web-accesslog""}",0,normal_web
wazuh-archives-4.x-2026.03.03,Z2Mjs5wBrbzKPwSZBiPQ,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,ossec,ossec: output: 'df -P': tmpfs               253652    1056    252596       1% /run,log,"Mar 3, 2026 @ 10:58:59.662",df -P,1772531939.1227713,"Mar 3, 2026 @ 10:58:59.662", , , , , , , , , , , , , , , , , , ,"{""name"":""ossec""}",0,normal_web
wazuh-archives-4.x-2026.03.03,bGMjs5wBrbzKPwSZBiPQ,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,ossec,ossec: output: 'df -P': tmpfs              1268244       0   1268244       0% /dev/shm,log,"Mar 3, 2026 @ 10:58:59.666",df -P,1772531939.1227713,"Mar 3, 2026 @ 10:58:59.666", , , , , , , , , , , , , , , , , , ,"{""name"":""ossec""}",0,normal_web
wazuh-archives-4.x-2026.03.03,jmMjs5wBrbzKPwSZJCMu,1,1,ubuntu-victima,kernel,Mar 03 09:59:08,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 09:59:08 ubuntu-victima kernel: [UFW BLOCK] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 10:59:09.162",journald,1772531949.1227713,"Mar 3, 2026 @ 10:59:09.162", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,EGMis5wBrbzKPwSZPyNt,1,1,ubuntu-victima,kernel,Mar 03 09:58:08,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 09:58:08 ubuntu-victima kernel: [UFW BLOCK] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 10:58:09.831",journald,1772531889.122727,"Mar 3, 2026 @ 10:58:09.831", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
